yp,Street,quant
-2.94460684807535,2521-D SUFFOLK AV,0.0638069443427763
-2.9446068735564,2521-D SUFFOLK AV,0.0638069443427763
-2.90112590790026,2521-D SUFFOLK AV,0.0638069443427763
-2.90112593338131,2521-D SUFFOLK AV,0.0638069443427763
-2.79097901267011,2521-D SUFFOLK AV,0.0638069443427763
-2.61110571416245,2521-D SUFFOLK AV,0.0638069443427763
-2.6111057396435,2521-D SUFFOLK AV,0.0638069443427763
-2.15924287974773,2521-H SUFFOLK AV,0.516726447551424
-2.15924312832152,2521-H SUFFOLK AV,0.516726447551424
-2.15924337689532,2521-H SUFFOLK AV,0.516726447551424
-2.15924362546911,2521-H SUFFOLK AV,0.516726447551424
-2.1592438740429,2521-H SUFFOLK AV,0.516726447551424
-2.15924412261669,2521-H SUFFOLK AV,0.516726447551424
-2.58905411425588,2521-H SUFFOLK AV,0.516726447551424
-2.58905408601476,2521-H SUFFOLK AV,0.516726447551424
-2.58905405777365,2521-H SUFFOLK AV,0.516726447551424
-2.43689147486386,2521-H SUFFOLK AV,0.516726447551424
-2.43689144662274,2521-H SUFFOLK AV,0.516726447551424
-2.43689141838162,2521-H SUFFOLK AV,0.516726447551424
-2.43689139014051,2521-H SUFFOLK AV,0.516726447551424
-2.43689136189939,2521-H SUFFOLK AV,0.516726447551424
-2.43689133365827,2521-H SUFFOLK AV,0.516726447551424
-2.43689130541715,2521-H SUFFOLK AV,0.516726447551424
-2.43689127717604,2521-H SUFFOLK AV,0.516726447551424
-2.43689124893492,2521-H SUFFOLK AV,0.516726447551424
-2.4368912206938,2521-H SUFFOLK AV,0.516726447551424
-2.34155334831757,2524 EIGHT OAKS DR,0.403069565429568
-2.21953926415152,2524 EIGHT OAKS DR,0.403069565429568
-2.21953951272531,2524 EIGHT OAKS DR,0.403069565429568
-2.2195397612991,2524 EIGHT OAKS DR,0.403069565429568
-2.67949958541006,2524 EIGHT OAKS DR,0.403069565429568
-2.67949955716894,2524 EIGHT OAKS DR,0.403069565429568
-2.67949952892782,2524 EIGHT OAKS DR,0.403069565429568
-2.67949950068671,2524 EIGHT OAKS DR,0.403069565429568
-2.67949947244559,2524 EIGHT OAKS DR,0.403069565429568
-2.67949944420447,2524 EIGHT OAKS DR,0.403069565429568
-2.67949941596335,2524 EIGHT OAKS DR,0.403069565429568
-2.67949938772224,2524 EIGHT OAKS DR,0.403069565429568
-2.67949935948112,2524 EIGHT OAKS DR,0.403069565429568
-2.67949933124,2524 EIGHT OAKS DR,0.403069565429568
-2.67949930299888,2524 EIGHT OAKS DR,0.403069565429568
-2.43003590701836,2527-C AMBASSADOR CT,0.457335968572335
-2.43003587877725,2527-C AMBASSADOR CT,0.457335968572335
